SignalType,Xsections,N_orig,Group,CustomJson,EOSDirectory
DisplacedSUSY_StopToBL_M-1000_CTau-100_,0.00615134,89771,BLuujj1000CTau100,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
DisplacedSUSY_StopToBL_M-1000_CTau-1000_,0.00615134,89230,BLuujj1000CTau1000,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
DisplacedSUSY_StopToBL_M-1100_CTau-1_,0.00307413,89863,BLuujj1100CTau1,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
DisplacedSUSY_StopToBL_M-1100_CTau-10_,0.00307413,90000,BLuujj1100CTau10,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
DisplacedSUSY_StopToBL_M-1100_CTau-100_,0.00307413,88992,BLuujj1100CTau100,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
DisplacedSUSY_StopToBL_M-1100_CTau-1000_,0.00307413,89742,BLuujj1100CTau1100,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
DisplacedSUSY_StopToBL_M-1200_CTau-1_,0.00159844,90000,BLuujj1200CTau1,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
DisplacedSUSY_StopToBL_M-1200_CTau-10_,0.00159844,89836,BLuujj1200CTau10,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
DisplacedSUSY_StopToBL_M-1200_CTau-100_,0.00159844,90000,BLuujj1200CTau100,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
DisplacedSUSY_StopToBL_M-1200_CTau-1000_,0.00159844,90000,BLuujj1200CTau1200,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
SingleMuon_Run2016B-03Feb2017,1,1,SingleMuData_2016Bv3,Cert_271036-284044_13TeV_23Sep2016ReReco_Collisions16_JSON.txt,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/SingleMuon/
SingleMuon_Run2016C-03Feb2017,1,1,SingleMuData_2016C,Cert_271036-284044_13TeV_23Sep2016ReReco_Collisions16_JSON.txt,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/SingleMuon/
SingleMuon_Run2016D-03Feb2017,1,1,SingleMuData_2016D,Cert_271036-284044_13TeV_23Sep2016ReReco_Collisions16_JSON.txt,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/SingleMuon/
SingleMuon_Run2016E-03Feb2017,1,1,SingleMuData_2016E,Cert_271036-284044_13TeV_23Sep2016ReReco_Collisions16_JSON.txt,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/SingleMuon/
SingleMuon_Run2016F-03Feb2017,1,1,SingleMuData_2016F,Cert_271036-284044_13TeV_23Sep2016ReReco_Collisions16_JSON.txt,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/SingleMuon/
SingleMuon_Run2016G-03Feb2017,1,1,SingleMuData_2016G,Cert_271036-284044_13TeV_23Sep2016ReReco_Collisions16_JSON.txt,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/SingleMuon/
SingleMuon_Run2016H-03Feb2017,1,1,SingleMuData_2016H,Cert_271036-284044_13TeV_23Sep2016ReReco_Collisions16_JSON.txt,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/SingleMuon/
