SignalType,Xsections,N_orig,Group,CustomJson,EOSDirectory
##WJetsToLNu_Pt-250To400_,24.5069,4435411,WJetsPtBin,0,/store/group/phys_higgs/HiggsExo/HH_bbZZ_bbllqq/dmorse/v2-3-8/
##WJetsToLNu_Pt-400To600_,3.110131,740953,WJetsPtBin,0,/store/group/phys_higgs/HiggsExo/HH_bbZZ_bbllqq/dmorse/v2-3-8/
##WJetsToLNu_Pt-600ToInf_,0.468318,792895,WJetsPtBin,0,/store/group/phys_higgs/HiggsExo/HH_bbZZ_bbllqq/dmorse/v2-3-8/
##QCD_Pt-20to30_EMEnriched_,5.552e+06,9218954,QCDEle,0,/store/group/phys_higgs/HiggsExo/HH_bbZZ_bbllqq/dmorse/v2-3-8/
##QCD_Pt-30to50_EMEnriched_,6.955e+06,11498579,QCDEle,0,/store/group/phys_higgs/HiggsExo/HH_bbZZ_bbllqq/dmorse/v2-3-8/
##QCD_Pt-50to80_EMEnriched_,2.206e+06,45811241,QCDEle,0,/store/group/phys_higgs/HiggsExo/HH_bbZZ_bbllqq/dmorse/v2-3-8/
##QCD_Pt-80to120_EMEnriched_,4.149e+05,77695287,QCDEle,0,/store/group/phys_higgs/HiggsExo/HH_bbZZ_bbllqq/dmorse/v2-3-8/
##QCD_Pt-120to170_EMEnriched_,7.579e+04,77771316,QCDEle,0,/store/group/phys_higgs/HiggsExo/HH_bbZZ_bbllqq/dmorse/v2-3-8/
##QCD_Pt-170to300_EMEnriched_,1.882e+04,11540163,QCDEle,0,/store/group/phys_higgs/HiggsExo/HH_bbZZ_bbllqq/dmorse/v2-3-8/
##QCD_Pt-300toInf_EMEnriched_,1.213e+03,7373633,QCDEle,0,/store/group/phys_higgs/HiggsExo/HH_bbZZ_bbllqq/dmorse/v2-3-8/
###DoubleEG_Run2016B-03Feb2017,1,1,DoubleEleData,Cert_271036-284044_13TeV_23Sep2016ReReco_Collisions16_JSON.txt,/store/group/phys_higgs/HiggsExo/HH_bbZZ_bbllqq/dmorse/v2-3-8/DoubleEG/
###DoubleEG_Run2016C-03Feb2017,1,1,DoubleEleData,Cert_271036-284044_13TeV_23Sep2016ReReco_Collisions16_JSON.txt,/store/group/phys_higgs/HiggsExo/HH_bbZZ_bbllqq/dmorse/v2-3-8/DoubleEG/
###DoubleEG_Run2016D-03Feb2017,1,1,DoubleEleData,Cert_271036-284044_13TeV_23Sep2016ReReco_Collisions16_JSON.txt,/store/group/phys_higgs/HiggsExo/HH_bbZZ_bbllqq/dmorse/v2-3-8/DoubleEG/
###DoubleEG_Run2016E-03Feb2017,1,1,DoubleEleData,Cert_271036-284044_13TeV_23Sep2016ReReco_Collisions16_JSON.txt,/store/group/phys_higgs/HiggsExo/HH_bbZZ_bbllqq/dmorse/v2-3-8/DoubleEG/
###DoubleEG_Run2016F-03Feb2017,1,1,DoubleEleData,Cert_271036-284044_13TeV_23Sep2016ReReco_Collisions16_JSON.txt,/store/group/phys_higgs/HiggsExo/HH_bbZZ_bbllqq/dmorse/v2-3-8/DoubleEG/
###DoubleEG_Run2016G-03Feb2017,1,1,DoubleEleData,Cert_271036-284044_13TeV_23Sep2016ReReco_Collisions16_JSON.txt,/store/group/phys_higgs/HiggsExo/HH_bbZZ_bbllqq/dmorse/v2-3-8/DoubleEG/
###DoubleEG_Run2016H-03Feb2017,1,1,DoubleEleData,Cert_271036-284044_13TeV_23Sep2016ReReco_Collisions16_JSON.txt,/store/group/phys_higgs/HiggsExo/HH_bbZZ_bbllqq/dmorse/v2-3-8/DoubleEG/
