SignalType,Xsections,N_orig,Group,CustomJson,EOSDirectory
LQToCMu_BetaHalf_vector_MC-MLQ1600LG0KG1_8TeV_calchep34,9.365E-06,19999,MCuvjj1600,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-18-Summer12MC_LQ_Vector_LegacyNTupleVersion_20140807_210908/
LQToCMu_BetaHalf_vector_MC-MLQ1700LG0KG1_8TeV_calchep34,4.0615E-06,19798,MCuvjj1700,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-18-Summer12MC_LQ_Vector_LegacyNTupleVersion_20140807_210908/
LQToCMu_BetaHalf_vector_MC-MLQ1800LG0KG1_8TeV_calchep34,1.7695E-06,19900,MCuvjj1800,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-18-Summer12MC_LQ_Vector_LegacyNTupleVersion_20140807_210908/
LQToCMu_BetaHalf_vector_MM-MLQ0200LG-1KG-1_8TeV_calchep34,30150,18499,MMuvjj200,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-18-Summer12MC_LQ_Vector_LegacyNTupleVersion_20140807_210908/
LQToCMu_BetaHalf_vector_MM-MLQ0300LG-1KG-1_8TeV_calchep34,1115,19297,MMuvjj300,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-18-Summer12MC_LQ_Vector_LegacyNTupleVersion_20140807_210908/
LQToCMu_BetaHalf_vector_MM-MLQ0400LG-1KG-1_8TeV_calchep34,112.1,19999,MMuvjj400,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-18-Summer12MC_LQ_Vector_LegacyNTupleVersion_20140807_210908/
LQToCMu_BetaHalf_vector_MM-MLQ0500LG-1KG-1_8TeV_calchep34,18.795,18997,MMuvjj500,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-18-Summer12MC_LQ_Vector_LegacyNTupleVersion_20140807_210908/
LQToCMu_BetaHalf_vector_MM-MLQ0600LG-1KG-1_8TeV_calchep34,4.336,19900,MMuvjj600,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-18-Summer12MC_LQ_Vector_LegacyNTupleVersion_20140807_210908/
LQToCMu_BetaHalf_vector_MM-MLQ0700LG-1KG-1_8TeV_calchep34,1.194,19500,MMuvjj700,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-18-Summer12MC_LQ_Vector_LegacyNTupleVersion_20140807_210908/
LQToCMu_BetaHalf_vector_MM-MLQ0800LG-1KG-1_8TeV_calchep34,0.37115,19999,MMuvjj800,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-18-Summer12MC_LQ_Vector_LegacyNTupleVersion_20140807_210908/
LQToCMu_BetaHalf_vector_MM-MLQ0900LG-1KG-1_8TeV_calchep34,0.1271,19998,MMuvjj900,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-18-Summer12MC_LQ_Vector_LegacyNTupleVersion_20140807_210908/
LQToCMu_BetaHalf_vector_MM-MLQ1000LG-1KG-1_8TeV_calchep34,0.047785,19597,MMuvjj1000,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-18-Summer12MC_LQ_Vector_LegacyNTupleVersion_20140807_210908/
LQToCMu_BetaHalf_vector_MM-MLQ1100LG-1KG-1_8TeV_calchep34,0.018175,19997,MMuvjj1100,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-18-Summer12MC_LQ_Vector_LegacyNTupleVersion_20140807_210908/
LQToCMu_BetaHalf_vector_MM-MLQ1200LG-1KG-1_8TeV_calchep34,0.007275,19999,MMuvjj1200,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-18-Summer12MC_LQ_Vector_LegacyNTupleVersion_20140807_210908/
LQToCMu_BetaHalf_vector_MM-MLQ1300LG-1KG-1_8TeV_calchep34,0.0030075,19798,MMuvjj1300,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-18-Summer12MC_LQ_Vector_LegacyNTupleVersion_20140807_210908/
LQToCMu_BetaHalf_vector_MM-MLQ1400LG-1KG-1_8TeV_calchep34,0.001246,19997,MMuvjj1400,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-18-Summer12MC_LQ_Vector_LegacyNTupleVersion_20140807_210908/
LQToCMu_BetaHalf_vector_MM-MLQ1500LG-1KG-1_8TeV_calchep34,0.000537,19899,MMuvjj1500,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-18-Summer12MC_LQ_Vector_LegacyNTupleVersion_20140807_210908/
LQToCMu_BetaHalf_vector_MM-MLQ1600LG-1KG-1_8TeV_calchep34,0.00022885,19798,MMuvjj1600,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-18-Summer12MC_LQ_Vector_LegacyNTupleVersion_20140807_210908/
LQToCMu_BetaHalf_vector_MM-MLQ1700LG-1KG-1_8TeV_calchep34,9.715E-05,20000,MMuvjj1700,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-18-Summer12MC_LQ_Vector_LegacyNTupleVersion_20140807_210908/
LQToCMu_BetaHalf_vector_MM-MLQ1800LG-1KG-1_8TeV_calchep34,4.1485E-05,19994,MMuvjj1800,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-18-Summer12MC_LQ_Vector_LegacyNTupleVersion_20140807_210908/
LQToCMu_BetaHalf_vector_YM-MLQ0200LG0KG0_8TeV_calchep34,441.9,20000,YMuvjj200,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-18-Summer12MC_LQ_Vector_LegacyNTupleVersion_20140807_210908/
LQToCMu_BetaHalf_vector_YM-MLQ0300LG0KG0_8TeV_calchep34,47.015,19399,YMuvjj300,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-18-Summer12MC_LQ_Vector_LegacyNTupleVersion_20140807_210908/
LQToCMu_BetaHalf_vector_YM-MLQ0400LG0KG0_8TeV_calchep34,8.185,19899,YMuvjj400,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-18-Summer12MC_LQ_Vector_LegacyNTupleVersion_20140807_210908/
LQToCMu_BetaHalf_vector_YM-MLQ0500LG0KG0_8TeV_calchep34,1.8835,19099,YMuvjj500,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-18-Summer12MC_LQ_Vector_LegacyNTupleVersion_20140807_210908/
LQToCMu_BetaHalf_vector_YM-MLQ0600LG0KG0_8TeV_calchep34,0.529,19199,YMuvjj600,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-18-Summer12MC_LQ_Vector_LegacyNTupleVersion_20140807_210908/
LQToCMu_BetaHalf_vector_YM-MLQ0700LG0KG0_8TeV_calchep34,0.1662,19999,YMuvjj700,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-18-Summer12MC_LQ_Vector_LegacyNTupleVersion_20140807_210908/
LQToCMu_BetaHalf_vector_YM-MLQ0800LG0KG0_8TeV_calchep34,0.0566,19098,YMuvjj800,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-18-Summer12MC_LQ_Vector_LegacyNTupleVersion_20140807_210908/
LQToCMu_BetaHalf_vector_YM-MLQ0900LG0KG0_8TeV_calchep34,0.020745,19900,YMuvjj900,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-18-Summer12MC_LQ_Vector_LegacyNTupleVersion_20140807_210908/
LQToCMu_BetaHalf_vector_YM-MLQ1000LG0KG0_8TeV_calchep34,0.00822,20000,YMuvjj1000,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-18-Summer12MC_LQ_Vector_LegacyNTupleVersion_20140807_210908/
LQToCMu_BetaHalf_vector_YM-MLQ1100LG0KG0_8TeV_calchep34,0.0032585,20000,YMuvjj1100,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-18-Summer12MC_LQ_Vector_LegacyNTupleVersion_20140807_210908/
LQToCMu_BetaHalf_vector_YM-MLQ1200LG0KG0_8TeV_calchep34,0.0013475,19100,YMuvjj1200,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-18-Summer12MC_LQ_Vector_LegacyNTupleVersion_20140807_210908/
LQToCMu_BetaHalf_vector_YM-MLQ1300LG0KG0_8TeV_calchep34,0.000573,20000,YMuvjj1300,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-18-Summer12MC_LQ_Vector_LegacyNTupleVersion_20140807_210908/
LQToCMu_BetaHalf_vector_YM-MLQ1400LG0KG0_8TeV_calchep34,0.00024245,19999,YMuvjj1400,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-18-Summer12MC_LQ_Vector_LegacyNTupleVersion_20140807_210908/
LQToCMu_BetaHalf_vector_YM-MLQ1500LG0KG0_8TeV_calchep34,0.0001066,19999,YMuvjj1500,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-18-Summer12MC_LQ_Vector_LegacyNTupleVersion_20140807_210908/
LQToCMu_BetaHalf_vector_YM-MLQ1600LG0KG0_8TeV_calchep34,4.612E-05,19999,YMuvjj1600,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-18-Summer12MC_LQ_Vector_LegacyNTupleVersion_20140807_210908/
LQToCMu_BetaHalf_vector_YM-MLQ1700LG0KG0_8TeV_calchep34,1.9835E-05,19899,YMuvjj1700,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-18-Summer12MC_LQ_Vector_LegacyNTupleVersion_20140807_210908/
LQToCMu_BetaHalf_vector_YM-MLQ1800LG0KG0_8TeV_calchep34,8.56E-06,18998,YMuvjj1800,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-18-Summer12MC_LQ_Vector_LegacyNTupleVersion_20140807_210908/
LQToCMu_BetaOne_vector_AM-MLQ0200LG0p03KG0p98_8TeV_calchep34,204.7,19800,AMuujj200,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-18-Summer12MC_LQ_Vector_LegacyNTupleVersion_20140807_210908/
LQToCMu_BetaOne_vector_AM-MLQ0300LG0p05KG1p07_8TeV_calchep34,18.16,19998,AMuujj300,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-18-Summer12MC_LQ_Vector_LegacyNTupleVersion_20140807_210908/
LQToCMu_BetaOne_vector_AM-MLQ0400LG0p09KG1p13_8TeV_calchep34,2.739,19197,AMuujj400,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-18-Summer12MC_LQ_Vector_LegacyNTupleVersion_20140807_210908/
LQToCMu_BetaOne_vector_AM-MLQ0500LG0p11KG1p18_8TeV_calchep34,0.5518,20000,AMuujj500,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-18-Summer12MC_LQ_Vector_LegacyNTupleVersion_20140807_210908/
LQToCMu_BetaOne_vector_AM-MLQ0600LG0p13KG1p23_8TeV_calchep34,0.1372,19999,AMuujj600,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-18-Summer12MC_LQ_Vector_LegacyNTupleVersion_20140807_210908/
LQToCMu_BetaOne_vector_AM-MLQ0700LG0p17KG1p27_8TeV_calchep34,0.03836,20000,AMuujj700,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-18-Summer12MC_LQ_Vector_LegacyNTupleVersion_20140807_210908/
LQToCMu_BetaOne_vector_AM-MLQ0800LG0p19KG1p3_8TeV_calchep34,0.01163,19998,AMuujj800,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-18-Summer12MC_LQ_Vector_LegacyNTupleVersion_20140807_210908/
LQToCMu_BetaOne_vector_AM-MLQ0900LG0p21KG1p32_8TeV_calchep34,0.003821,19997,AMuujj900,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-18-Summer12MC_LQ_Vector_LegacyNTupleVersion_20140807_210908/
LQToCMu_BetaOne_vector_AM-MLQ1000LG0p23KG1p33_8TeV_calchep34,0.00136,19898,AMuujj1000,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-18-Summer12MC_LQ_Vector_LegacyNTupleVersion_20140807_210908/
LQToCMu_BetaOne_vector_AM-MLQ1100LG0p25KG1p36_8TeV_calchep34,0.0004861,19799,AMuujj1100,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-18-Summer12MC_LQ_Vector_LegacyNTupleVersion_20140807_210908/
LQToCMu_BetaOne_vector_AM-MLQ1200LG0p27KG1p37_8TeV_calchep34,0.0001816,19999,AMuujj1200,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-18-Summer12MC_LQ_Vector_LegacyNTupleVersion_20140807_210908/
LQToCMu_BetaOne_vector_AM-MLQ1300LG0p29KG1p38_8TeV_calchep34,7.017E-05,19800,AMuujj1300,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-18-Summer12MC_LQ_Vector_LegacyNTupleVersion_20140807_210908/
LQToCMu_BetaOne_vector_AM-MLQ1400LG0p31KG1p39_8TeV_calchep34,2.713E-05,19399,AMuujj1400,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-18-Summer12MC_LQ_Vector_LegacyNTupleVersion_20140807_210908/
LQToCMu_BetaOne_vector_AM-MLQ1500LG0p31KG1p4_8TeV_calchep34,1.095E-05,19899,AMuujj1500,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-18-Summer12MC_LQ_Vector_LegacyNTupleVersion_20140807_210908/
LQToCMu_BetaOne_vector_AM-MLQ1600LG0p33KG1p41_8TeV_calchep34,4.365E-06,19900,AMuujj1600,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-18-Summer12MC_LQ_Vector_LegacyNTupleVersion_20140807_210908/
LQToCMu_BetaOne_vector_AM-MLQ1700LG0p35KG1p41_8TeV_calchep34,1.721E-06,19999,AMuujj1700,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-18-Summer12MC_LQ_Vector_LegacyNTupleVersion_20140807_210908/
LQToCMu_BetaOne_vector_AM-MLQ1800LG0p35KG1p42_8TeV_calchep34,6.953E-07,19999,AMuujj1800,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-18-Summer12MC_LQ_Vector_LegacyNTupleVersion_20140807_210908/
LQToCMu_BetaOne_vector_MC-MLQ0200LG0KG1_8TeV_calchep34,208.7,19598,MCuujj200,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-18-Summer12MC_LQ_Vector_LegacyNTupleVersion_20140807_210908/
LQToCMu_BetaOne_vector_MC-MLQ0300LG0KG1_8TeV_calchep34,19.16,16737,MCuujj300,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-18-Summer12MC_LQ_Vector_LegacyNTupleVersion_20140807_210908/
LQToCMu_BetaOne_vector_MC-MLQ0400LG0KG1_8TeV_calchep34,3.11,18000,MCuujj400,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-18-Summer12MC_LQ_Vector_LegacyNTupleVersion_20140807_210908/
LQToCMu_BetaOne_vector_MC-MLQ0500LG0KG1_8TeV_calchep34,0.6911,19997,MCuujj500,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-18-Summer12MC_LQ_Vector_LegacyNTupleVersion_20140807_210908/
LQToCMu_BetaOne_vector_MC-MLQ0600LG0KG1_8TeV_calchep34,0.1915,20000,MCuujj600,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-18-Summer12MC_LQ_Vector_LegacyNTupleVersion_20140807_210908/
LQToCMu_BetaOne_vector_MC-MLQ0700LG0KG1_8TeV_calchep34,0.06013,19700,MCuujj700,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-18-Summer12MC_LQ_Vector_LegacyNTupleVersion_20140807_210908/
LQToCMu_BetaOne_vector_MC-MLQ0800LG0KG1_8TeV_calchep34,0.0206,19699,MCuujj800,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-18-Summer12MC_LQ_Vector_LegacyNTupleVersion_20140807_210908/
LQToCMu_BetaOne_vector_MC-MLQ0900LG0KG1_8TeV_calchep34,0.007652,20000,MCuujj900,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-18-Summer12MC_LQ_Vector_LegacyNTupleVersion_20140807_210908/
