SignalType,Xsections,N_orig,Group,CustomJson,EOSDirectory
LQToCMu_M-2000_,.0000155,49313,LQuujj2000,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#LQToCMu_MuNuJJFilter_M-200_,30.3,50078,LQuvjj200,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#LQToCMu_MuNuJJFilter_M-250_,10.15,50267,LQuvjj250,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#LQToCMu_MuNuJJFilter_M-300_,4.02,50080,LQuvjj300,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#LQToCMu_MuNuJJFilter_M-350_,1.795,50146,LQuvjj350,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#LQToCMu_MuNuJJFilter_M-400_,.87,49909,LQuvjj400,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#LQToCMu_MuNuJJFilter_M-450_,.453,48268,LQuvjj450,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#LQToCMu_MuNuJJFilter_M-500_,.248,49824,LQuvjj500,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#LQToCMu_MuNuJJFilter_M-550_,.142,50096,LQuvjj550,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#LQToCMu_MuNuJJFilter_M-600_,.0845,49972,LQuvjj600,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#LQToCMu_MuNuJJFilter_M-650_,.0515,49928,LQuvjj650,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#LQToCMu_MuNuJJFilter_M-700_,.0324,49946,LQuvjj700,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#LQToCMu_MuNuJJFilter_M-750_,.0208,49833,LQuvjj750,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#LQToCMu_MuNuJJFilter_M-800_,.01365,49991,LQuvjj800,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#LQToCMu_MuNuJJFilter_M-850_,.0091,49808,LQuvjj850,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#LQToCMu_MuNuJJFilter_M-900_,.00615,49906,LQuvjj900,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#LQToCMu_MuNuJJFilter_M-950_,.004225,49926,LQuvjj950,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#LQToCMu_MuNuJJFilter_M-1000_,.00293,49938,LQuvjj1000,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#LQToCMu_MuNuJJFilter_M-1050_,.002055,49997,LQuvjj1050,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#LQToCMu_MuNuJJFilter_M-1100_,.001455,49916,LQuvjj1100,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#LQToCMu_MuNuJJFilter_M-1150_,.00104,50240,LQuvjj1150,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#LQToCMu_MuNuJJFilter_M-1200_,.00075,50071,LQuvjj1200,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#LQToCMu_MuNuJJFilter_M-1250_,.000545,49546,LQuvjj1250,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#LQToCMu_MuNuJJFilter_M-1300_,.0003975,50095,LQuvjj1300,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#LQToCMu_MuNuJJFilter_M-1350_,.0002925,50172,LQuvjj1350,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#LQToCMu_MuNuJJFilter_M-1400_,.0002165,48056,LQuvjj1400,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
